CHEMBL3473	0,9564032697547684	0,9562841530054644	0,9148531481024903	0,9291553133514986	0,9265536723163841	0,8661325548965237	0,989100817438692	0,9894179894179894	0,9781820343618096
CHEMBL4979	0,8990825688073395	0,9172932330827067	0,801377834547419	0,7706422018348624	0,8322147651006712	0,577562024292726	0,8990825688073395	0,9185185185185185	0,8065601040213984
CHEMBL298	0,9586614173228346	0,9570552147239264	0,9173932747932818	0,937007874015748	0,934156378600823	0,8742455238587696	0,9645669291338582	0,9635627530364372	0,9290799944157476
CHEMBL3649	0,9171270718232044	0,9333333333333333	0,8239068095127351	0,8950276243093923	0,91324200913242	0,7832782780965288	0,9171270718232044	0,9333333333333333	0,8239068095127351
CHEMBL1790	0,9560439560439561	0,9466666666666667	0,9095286684893269	0,9285714285714286	0,9115646258503401	0,8531605542891484	0,9725274725274725	0,9673202614379085	0,9436853097452322
CHEMBL3048	0,8461538461538461	0,8307692307692307	0,7019118363810759	0,6713286713286714	0,5523809523809524	0,3981534036169241	0,8951048951048951	0,8905109489051095	0,7920379599267797
CHEMBL3426	0,8469387755102041	0,8148148148148148	0,7272180923534245	0,5102040816326531	0,0	0,0	0,8979591836734694	0,8863636363636362	0,8060479899292383
CHEMBL4588	0,9104938271604939	0,9238845144356956	0,8152886388789083	0,7870370370370371	0,8376470588235295	0,5643123525549811	0,8919753086419753	0,910025706940874	0,7763711004695154
CHEMBL202	0,8125	0,8588235294117647	0,6105873305606025	0,6015625	0,751219512195122	0,0	0,734375	0,7901234567901235	0,43472984656333025
CHEMBL3411	0,6829268292682927	0,6666666666666667	0,4054653794259671	0,6097560975609756	0,0	0,0	0,6097560975609756	0,6	0,2673398366037021
CHEMBL3234	0,8854961832061069	0,8598130841121495	0,7719562113845155	0,7404580152671756	0,6046511627906977	0,509958276691588	0,9083969465648855	0,890909090909091	0,8159645758811385
CHEMBL4564	0,9523809523809523	0,9500000000000001	0,9088932591463857	0,9761904761904762	0,975609756097561	0,9534625892455924	0,9523809523809523	0,9523809523809523	0,9047619047619048
CHEMBL5543	0,8243243243243243	0,7936507936507937	0,6952346619889823	0,4864864864864865	0,0	0,0	0,8648648648648649	0,8484848484848484	0,7593806943171533
CHEMBL2127	0,9846153846153847	0,988235294117647	0,9665800781739454	0,9846153846153847	0,988235294117647	0,9665800781739454	0,9846153846153847	0,988235294117647	0,9665800781739454
CHEMBL3921	0,9375	0,9361702127659574	0,8757605390397141	0,4791666666666667	0,647887323943662	0,0	0,9583333333333334	0,9583333333333334	0,92
CHEMBL4068	0,967948717948718	0,9640287769784173	0,9371644218375197	0,8141025641025641	0,7478260869565216	0,6662978330745809	0,9615384615384616	0,9571428571428572	0,9235502992987773
CHEMBL5409	0,9036144578313253	0,9130434782608696	0,8222515192905452	0,4819277108433735	0,27118644067796616	0,20414309117479748	0,9518072289156626	0,9591836734693877	0,9015380876706893
CHEMBL1293289	0,9215686274509803	0,9047619047619047	0,8388463469364398	0,8431372549019608	0,7837837837837838	0,6876748009724626	0,9509803921568627	0,942528735632184	0,8999842592943689
CHEMBL4653	0,88	0,8831168831168832	0,7753148860571064	0,7466666666666667	0,7076923076923077	0,5895146075607224	0,9333333333333333	0,9382716049382716	0,868835286389057
